Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2020-08;0087386649;Villennes-sur-Seine;0;0;0;0;0
2020-08;0087271510;Villeparisis - Mitry-le-Neuf;2;0;7;0;9
2020-08;0087393413;Villepreux - Les Clayes;0;0;0;0;0
2020-08;0087271734;Villers-Cotterêts;0;0;0;0;0
2020-08;0087382887;Viroflay Rive Droite;6;1;0;0;7
2020-09;0087271460;Aéroport Charles de Gaulle 1- RER B;0;1;0;0;1
2020-09;0087781278;Agde;69;21;41;1;132
2020-09;0087751404;Aix-en-Provence;0;0;0;0;0
2020-09;0087741132;Aix-les-Bains le Revard;83;49;43;1;176
2020-09;0087615195;Albi Madeleine;3;0;0;0;3
2020-09;0087743716;Ambérieu-en-Bugey;29;2;4;0;35
2020-09;0087313874;Amiens;33;64;13;7;117
2020-09;0087484006;Angers Saint-Laud;419;130;141;0;690
2020-09;0087583005;Angoulême;120;27;67;1;215
2020-09;0087582668;Arcachon;53;18;18;1;90
2020-09;0087444539;Argentan;14;0;3;0;17
2020-09;0087545467;Arpajon;0;2;0;0;2
2020-09;0087386730;Aubergenville Élisabethville;0;0;0;0;0
2020-09;0087726760;Aurec;0;0;0;0;0
2020-09;0087276543;Auvers-sur-Oise;0;0;0;0;0
2020-09;0087683573;Auxerre Saint-Gervais;6;2;0;1;9
2020-09;0087318964;Avignon TGV;246;86;233;3;568
2020-09;0087394411;Bailleau-le-pin;0;0;0;0;0
2020-09;0087726778;Bas - Monistrol;0;0;0;0;0
2020-09;0087444067;Bayeux;19;4;3;0;26
2020-09;0087574160;Beaugency;1;0;0;0;1
2020-09;0087313510;Beauvais;2;3;2;2;9
2020-09;0087184002;Belfort;30;40;0;0;70
2020-09;0087721357;Belleville sur Sâone;2;0;0;0;2
2020-09;0087673400;Biarritz;52;11;44;1;108
2020-09;0087682203;Bois-le-Roi;2;0;0;0;2
2020-09;0087113407;Bondy;0;1;0;0;1
2020-09;0087743005;Bourg-en-Bresse;81;12;24;0;117
2020-09;0087576207;Bourges;60;2;19;0;81
2020-09;0087741793;Bourg-Saint-Maurice;2;0;1;0;3
2020-09;0087681478;Boutigny;0;0;0;0;0
2020-09;0087756833;Breil-sur-Roya;0;0;0;0;0
2020-09;0087545194;Brétigny;0;0;0;0;0
2020-09;0087594002;Brive-la-Gaillarde;87;33;35;1;156
2020-09;0087444000;Caen;184;92;47;4;327
2020-09;0087611665;Castelnau-d'Estrétefonds;0;0;0;0;0
2020-09;0087615468;Castres;1;0;1;0;2
2020-09;0087785006;Cerbère;0;0;0;0;0
2020-09;0087696492;Cercy-la-Tour;0;2;1;0;3
2020-09;0087382655;Cergy le Haut;0;11;0;0;11
2020-09;0087382499;Cergy Saint-Christophe;0;4;0;0;4
2020-09;0087545152;Chamarande;0;0;0;0;0
2020-09;0087276725;Chambly;0;0;0;0;0
2020-09;0087144055;Charmes;1;2;1;0;4
2020-09;0087381194;Chars;0;0;0;0;0
2020-09;0087444877;Cherbourg;33;24;4;2;63
2020-09;0087393637;Chilly-Mazarin;0;0;0;0;0
2020-09;0087545285;Choisy-le-Roi;4;0;0;0;4
2020-09;0087116301;Coulommiers;0;17;0;0;17
2020-09;0087741074;Culoz;37;8;10;0;55
2020-09;0087696484;Decize;1;1;1;0;3
2020-09;0087713412;Dole;32;30;10;0;72
2020-09;0087545525;Dourdan;1;2;0;0;3
2020-09;0087276394;Écouen - Ézanville;4;0;0;0;4
2020-09;0087763466;Embrun;3;4;1;0;8
2020-09;0087116046;Émerainville - Pontault-Combault;0;0;0;0;0
2020-09;0087545228;Épinay-sur-Orge;0;0;0;0;0
2020-09;0087276055;Ermont - Eaubonne;3;2;0;0;5
2020-09;0087681601;Essonnes Robinson;0;0;0;0;0
2020-09;0087694141;Etang;2;0;0;0;2
2020-09;0087613091;Figeac;4;3;0;0;7
2020-09;0087611616;Foix;3;4;0;0;7
2020-09;0087276196;Garges - Sarcelles;1;10;0;0;11
2020-09;0087747402;Grenoble Universités - Gières;0;0;0;0;0
2020-09;0087116012;Gretz-Armainvilliers;0;0;0;0;0
2020-09;0087276592;Gros Noyer Saint-Prix;0;0;0;0;0
2020-09;0087677005;Hendaye;15;24;11;1;51
2020-09;0087386409;Houilles - Carrières-sur-Seine;0;11;1;0;12
2020-09;0087393561;Igny;0;0;0;0;0
2020-09;0087394437;Illiers-Combray;0;0;0;0;0
2020-09;0087393074;Issy;0;0;0;0;0
2020-09;0087271171;La Barre Ormesson;1;0;0;0;1
2020-09;0087696195;La Charité-Sur-Loire;0;0;0;0;0
2020-09;0087116673;La Ferté-Milon;0;0;0;0;0
2020-09;0087381871;La Frette - Montigny;0;0;0;0;0
2020-09;0087394254;La Loupe;1;1;0;0;2
2020-09;0087545459;La Norville - Saint-Germain-lès-Arpajon;0;0;0;0;0
2020-09;0087486019;La Roche-sur-Yon;55;11;16;0;82
2020-09;0087543140;Lamotte-Beuvron;0;0;1;0;1
2020-09;0087571828;Langeais;3;0;1;0;4
2020-09;0087721431;L'Arbresle;0;0;13;0;13
2020-09;0087478404;Laval;66;22;29;1;118
2020-09;0087113522;Le Chénay Gagny;0;23;0;0;23
2020-09;0087396002;Le Mans;324;153;113;7;597
2020-09;0087393298;Le Perray;0;0;0;0;0
2020-09;0087718544;Le Valdahon;3;1;0;0;4
2020-09;0087345025;Lens;23;19;5;0;47
2020-09;0087492108;Les Ardoines;0;0;0;0;0
2020-09;0087386664;Les Clairières de Verneuil;0;6;0;0;6
2020-09;0087272146;Les Grésillons;0;0;0;0;0
2020-09;0087546226;Les Saules;0;0;0;0;0
2020-09;0087382473;L'Étang-la-Ville;0;0;0;0;0
2020-09;0087584052;Libourne;38;11;18;0;67
2020-09;0087682153;Lieusaint - Moissy;0;0;0;0;0
2020-09;0087381582;Limay;0;0;0;0;0
2020-09;0087393611;Longjumeau;0;0;0;0;0
2020-09;0087141150;Lunéville;8;2;0;0;10
2020-09;0087721001;Lyon Vaise;0;0;0;0;0
2020-09;0087725705;Mâcon Loché TGV;13;15;19;0;47
2020-09;0087281873;Magenta;1;23;0;0;24
2020-09;0087382465;Marly-le-Roi;1;0;0;0;1
2020-09;0087383281;Massy - Verrières RER C;0;0;0;0;0
2020-09;0087682005;Melun;1;0;0;0;1
2020-09;0087783605;Mende;2;3;0;0;5
2020-09;0087313668;Méru;0;0;0;0;0
2020-09;0087393108;Meudon;3;0;0;0;3
2020-09;0087381830;Meulan - Hardricourt;0;0;0;0;0
2020-09;0087753004;Miramas;4;4;3;0;11
2020-09;0087756403;Monaco monte carlo;2;5;3;0;10
2020-09;0087694620;Montceau-les-Mines;0;2;0;0;2
2020-09;0087763508;Mont-Dauphin - Guillestre;0;0;0;0;0
2020-09;0087393892;Montfort-l'Amaury - Méré;0;7;0;0;7
2020-09;0087611152;Montréjeau - Gourdan-Polignan;13;2;4;0;19
2020-09;0087696328;Moulins sur Allier;101;12;1;0;114
2020-09;0087547307;Musée d'Orsay;0;0;0;0;0
2020-09;0087615732;Naucelle;0;0;0;0;0
2020-09;0087141291;Neufchâteau;6;0;0;0;6
2020-09;0087696005;Nevers;99;23;36;0;158
2020-09;0087703975;Nimes pont du Gard;85;21;25;0;131
2020-09;0087547026;Paris Austerlitz souterrain;0;0;0;0;0
2020-09;0087686006;Paris Gare de Lyon;1649;731;1983;28;4391
2020-09;0087271007;Paris Nord Grandes Lignes;373;167;224;13;777
2020-09;0087672006;Pau;82;33;32;0;147
2020-09;0087393504;Petit Jouy Les Loges;0;0;0;0;0
2020-09;0087386573;Poissy;1;20;0;0;21
2020-09;0087682526;Ponthierry - Pringy;0;0;0;0;0
2020-09;0087571794;Port Boulet;0;2;0;0;2
2020-09;0087734749;Retournac;3;0;0;0;3
2020-09;0087172080;Revin;0;0;0;0;0
2020-09;0087726802;Roanne;56;26;23;1;106
2020-09;0087116038;Roissy-en-Brie;0;0;0;0;0
2020-09;0087118158;Romilly-sur-Seine;1;1;0;0;2
2020-09;0087415885;Rosny-sur-Seine;0;0;0;0;0
2020-09;0087726307;Saint-Chamond;3;1;3;0;7
2020-09;0087722652;Saint-Clair - Les Roches;0;1;1;0;2
2020-09;0087382358;Saint-Cloud;3;4;0;0;7
2020-09;0087545210;Sainte-Geneviève-des-Bois;0;0;0;0;0
2020-09;0087732206;Saint-Germain-des-Fossés;15;0;2;0;17
2020-09;0087486571;Saint-Gilles-Croix-de-Vie;18;5;1;0;24
2020-09;0087447003;Saint-Lô;15;1;0;0;16
2020-09;0087381426;Saint-Ouen-l'Aumône Église;0;0;0;0;0
2020-09;0087296004;Saint-Quentin;5;15;7;1;28
2020-09;0087746438;Sallanches - Combloux - Megève;0;0;1;0;1
2020-09;0087276386;Sarcelles - Saint-Brice;1;3;0;0;4
2020-09;0087386417;Sartrouville;0;9;0;0;9
2020-09;0087481838;Savenay;16;13;3;0;32
2020-09;0087172254;Sedan;16;2;0;0;18
2020-09;0087271445;Sevran Beaudottes;1;5;0;0;6
2020-09;0087271817;Soissons;2;0;2;1;5
2020-09;0087594333;Souillac;11;2;7;1;21
2020-09;0087164780;Stade de France Saint-Denis;1;14;0;0;15
2020-09;0087755009;Toulon;241;159;285;8;693
2020-09;0087116491;Trilport;0;0;0;0;0
2020-09;0087118000;Troyes;11;3;3;0;17
2020-09;0087381178;Us;0;0;0;0;0
2020-09;0087381798;Val d'Argenteuil;0;4;0;0;4
2020-09;0087113712;Val de Fontenay;0;0;0;0;0
2020-09;0087276535;Valmondois;0;0;0;0;0
2020-09;0087476606;Vannes;85;33;42;4;164
2020-09;0087271437;Vert Galant;0;3;18;0;21
2020-09;0087722587;Vienne;11;6;1;0;18
2020-09;0087723759;Villars-les-Dombes;0;0;0;0;0
2020-09;0087613893;Villefranche-de-Rouergue;2;1;0;0;3
2020-09;0087386649;Villennes-sur-Seine;0;0;0;0;0
2020-09;0087393413;Villepreux - Les Clayes;0;0;0;0;0
2020-09;0087682112;Yerres;0;1;0;0;1
2020-10;0087313759;Abancourt;0;0;0;0;0
2020-10;0087781278;Agde;40;10;20;1;71
2020-10;0087586008;Agen;77;31;21;2;131
2020-10;0087313072;Albert;0;1;0;0;1
2020-10;0087615195;Albi Madeleine;3;0;0;0;3
2020-10;0087444711;Alençon;17;6;2;0;25
2020-10;0087481192;Ancenis;39;18;2;0;59
2020-10;0087582668;Arcachon;25;8;8;1;42
2020-10;0087753657;Arles;6;6;3;0;15
2020-10;0087381137;Asnières-sur-Seine;0;8;0;0;8
2020-10;0087476200;Auray;33;24;27;0;84
2020-10;0087187871;Basel sbb;3;6;5;0;14
2020-10;0087184002;Belfort;34;20;0;0;54
2020-10;0087781005;Béziers;96;27;57;0;180
2020-10;0087276485;Bouffémont - Moisselles;1;0;0;0;1
2020-10;0087576207;Bourges;60;2;27;0;89
2020-10;0087741793;Bourg-Saint-Maurice;1;0;0;0;1
2020-10;0087487249;Bressuire;0;0;0;0;0
2020-10;0087594002;Brive-la-Gaillarde;78;17;13;0;108
2020-10;0087613000;Cahors;15;3;7;0;25
2020-10;0087281071;Calais - Fréthun;17;2;12;0;31
2020-10;0087613109;Capdenac;8;0;0;0;8
2020-10;0087276063;Cernay (Ile de France);0;0;0;0;0
2020-10;0087746784;Chamonix-Mont-Blanc;1;0;0;0;1
2020-10;0087276030;Champ de Courses d'Enghien;0;0;0;0;0
2020-10;0087171926;Champagne-Ardenne TGV;85;18;40;0;143
2020-10;0087172007;Charleville-Mézières;58;48;9;0;115
2020-10;0087144055;Charmes;2;0;0;0;2
2020-10;0087575142;Châtellerault;22;9;10;0;41
2020-10;0087116111;Chelles - Gournay;0;20;0;0;20
2020-10;0087571687;Chinon;2;29;2;0;33
2020-10;0087381087;Colombes;0;66;0;0;66
2020-10;0087192666;Conflans - Jarny;0;0;0;0;0
2020-10;0087116301;Coulommiers;0;20;0;0;20
2020-10;0087271593;Crépy-en-Valois;0;0;0;0;0
2020-10;0087741074;Culoz;22;4;4;0;30
2020-10;0087713040;Dijon;283;114;67;8;472
2020-10;0087276022;Enghien-les-Bains;2;0;0;0;2
2020-10;0087271122;Épinay - Villetaneuse;0;0;0;0;0
2020-10;0087276584;Ermont Halte;0;0;0;0;0
2020-10;0087745679;Évian-les-Bains;1;1;3;0;5
2020-10;0087682211;Fontainebleau - Avon;0;1;0;0;1
2020-10;0087276071;Franconville - Le Plessis-Bouchard;0;0;0;0;0
2020-10;0087715136;Frasne;5;3;1;0;9
2020-10;0087763003;Gap;14;5;2;0;21
2020-10;0087276196;Garges - Sarcelles;0;2;0;0;2
2020-10;0087172130;Givet;0;0;0;0;0
2020-10;0087276246;Goussainville;0;0;0;0;0
2020-10;0087747006;Grenoble;144;143;26;9;322
2020-10;0087276360;Groslay;1;5;0;0;6
2020-10;0087295063;Hirson;0;6;1;0;7
2020-10;0087393561;Igny;0;0;0;0;0
2020-10;0087381574;Issou - Porcheville;0;0;0;0;0
2020-10;0087393074;Issy;0;0;0;0;0
2020-10;0087393066;Javel;0;0;0;0;0
2020-10;0087571885;Joué-lès-Tours;0;0;0;0;0
2020-10;0087394155;Jouy;0;0;0;0;0
2020-10;0087271171;La Barre Ormesson;0;0;0;0;0
2020-10;0087696195;La Charité-Sur-Loire;0;0;0;0;0
2020-10;0087386003;La Garenne-Colombes;0;0;0;0;0
2020-10;0087543140;Lamotte-Beuvron;0;0;0;0;0
2020-10;0087296012;Laon;10;17;0;0;27
2020-10;0087721431;L'Arbresle;0;0;3;0;3
2020-10;0087763557;L'Argentière Les Écrins;0;0;0;0;0
2020-10;0087481788;Le Croisic;15;9;6;3;33
2020-10;0087645473;Le Lioran;0;0;0;0;0
2020-10;0087345025;Lens;19;13;2;1;35
2020-10;0087486449;Les Sables-d'Olonne;16;14;6;0;36
2020-10;0087682153;Lieusaint - Moissy;1;0;0;0;1
2020-10;0087223263;Lille Europe;257;135;157;2;551
2020-10;0087286005;Lille Flandres;287;235;127;4;653
2020-10;0087381582;Limay;0;0;0;0;0
2020-10;0087447219;Lison;3;4;3;0;10
2020-10;0087313122;Longpré-les-Corps-Saints;0;0;0;0;0
2020-10;0087723197;Lyon Part Dieu;1098;457;455;19;2029
2020-10;0087722025;Lyon Perrache;211;77;94;2;384
2020-10;0087681486;Maisse;0;0;0;0;0
2020-10;0087381590;Mantes Station;0;0;0;0;0
2020-10;0087382465;Marly-le-Roi;0;1;0;0;1
2020-10;0087383281;Massy - Verrières RER C;0;0;0;0;0
2020-10;0087682005;Melun;1;0;0;0;1
2020-10;0087276675;Mériel;0;0;0;0;0
2020-10;0087393108;Meudon;4;0;0;0;4
2020-10;0087742007;Modane;0;0;1;0;1
2020-10;0087214577;Molsheim;1;1;0;0;2
2020-10;0087713131;Montbard;10;1;0;0;11
2020-10;0087763508;Mont-Dauphin - Guillestre;0;0;0;0;0
2020-10;0087641001;Montluçon;29;0;1;0;30
2020-10;0087611152;Montréjeau - Gourdan-Polignan;9;0;4;0;13
2020-10;0087681403;Moulin Galant;0;0;0;0;0
2020-10;0087741728;Moûtiers - Salins - Brides-les-Bains;14;1;5;0;20
2020-10;0087141002;Nancy;275;135;55;0;465
2020-10;0087645507;Neussargues;7;1;1;0;9
2020-10;0087696005;Nevers;69;21;10;2;102
2020-10;0087485300;Niort;67;19;26;0;112
2020-10;0087113746;Nogent - Le Perreux;0;0;0;0;0
2020-10;0087672253;Orthez;14;6;5;0;25
2020-10;0087743534;Oyonnax;1;0;0;0;1
2020-10;0087116020;Ozoir-la-Ferrière;0;1;0;0;1
2020-10;0087611343;Pamiers;4;1;1;0;6
2020-10;0087113209;Pantin;0;0;0;0;0
2020-10;0087547026;Paris Austerlitz souterrain;0;0;0;0;0
2020-10;0087686006;Paris Gare de Lyon;1123;545;1207;13;2888
2020-10;0087672006;Pau;58;34;36;1;129
2020-10;0087271163;Pierrefitte - Stains;0;0;0;0;0
2020-10;0087393629;Plaisir - Les Clayes;0;0;0;0;0
2020-10;0087386573;Poissy;3;13;0;0;16
2020-10;0087381111;Pont Cardinet;0;0;0;0;0
2020-10;0087682526;Ponthierry - Pringy;0;0;0;0;0
2020-10;0087571794;Port Boulet;0;0;0;0;0
2020-10;0087476457;Quiberon;0;0;0;0;0
2020-10;0087471300;Redon;47;23;6;1;77
2020-10;0087681338;Ris-Orangis;0;0;0;0;0
2020-10;0087485144;Rochefort;8;0;3;1;12
2020-10;0087474635;Roscoff;0;0;0;0;0
2020-10;0087113704;Rosny-sous-Bois;0;1;0;0;1
2020-10;0087474155;Rosporden;3;3;4;0;10
2020-10;0087576322;Saint-Amand-Montrond - Orval;1;0;0;0;1
2020-10;0087726307;Saint-Chamond;2;1;1;0;4
2020-10;0087611137;Saint-Gaudens;2;6;1;0;9
2020-10;0087276170;Saint-Gratien;0;0;0;0;0
2020-10;0087271247;Saint-Ouen;0;0;0;0;0
2020-10;0087381426;Saint-Ouen-l'Aumône Église;0;0;0;0;0
2020-10;0087394148;Saint-Piat;0;0;0;0;0
2020-10;0087571240;Saint-Pierre-des-Corps;313;107;92;6;518
2020-10;0087393843;Saint-Quentin en Yvelines;0;0;0;0;0
2020-10;0087757526;Saint-Raphaël Valescure;74;30;80;0;184
2020-10;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2020-10;0087386417;Sartrouville;0;4;0;0;4
2020-10;0087487603;Saumur;22;6;4;0;32
2020-10;0087713677;Seurre;0;0;0;4;4
2020-10;0087271429;Sevran - Livry;0;1;0;0;1
2020-10;0087594333;Souillac;9;2;0;0;11
2020-10;0087212027;Strasbourg;305;167;117;2;591
2020-10;0087276634;Taverny;0;0;0;0;0
2020-10;0087313882;TGV Haute Picardie;57;13;29;0;99
2020-10;0087755009;Toulon;164;119;165;1;449
2020-10;0087543074;Toury;1;0;0;0;1
2020-10;0087393835;Trappes;0;0;0;0;0
2020-10;0087444372;Trouville - Deauville;29;8;32;13;82
2020-10;0087381178;Us;0;0;0;0;0
2020-10;0087594200;Uzerche;6;1;0;0;7
2020-10;0087415877;Val-de-Reuil;0;0;0;0;0
2020-10;0087343004;Valenciennes;20;25;7;0;52
2020-10;0087276535;Valmondois;0;0;0;0;0
2020-10;0087276626;Vaucelles;0;0;0;0;0
2020-10;0087382267;Vaucresson;0;1;1;0;2
2020-10;0087574558;Vendôme;2;0;0;0;2
2020-10;0087571216;Vendôme - Villiers-sur-Loir;16;5;2;1;24
2020-10;0087175778;Verdun;0;0;0;0;0
2020-10;0087393157;Versailles Château Rive Gauche;0;2;0;0;2
2020-10;0087382861;Versailles Rive Droite;1;6;0;0;7
2020-10;0087734426;Vertaizon;2;0;0;0;2
2020-10;0087276568;Viarmes;0;0;0;0;0
2020-10;0087723759;Villars-les-Dombes;2;0;0;0;2
2020-10;0087386649;Villennes-sur-Seine;0;0;0;0;0
2020-10;0087393413;Villepreux - Les Clayes;0;0;0;0;0
2020-10;0087271734;Villers-Cotterêts;0;0;0;0;0
2020-11;0087615195;Albi Madeleine;6;0;0;0;6
2020-11;0087775288;Alès;3;0;0;0;3
2020-11;0087746008;Annecy;14;16;8;0;38
2020-11;0087757674;Antibes;9;1;15;1;26
2020-11;0087444539;Argentan;17;0;0;0;17
2020-11;0087342014;Arras;23;4;4;0;31
2020-11;0087386730;Aubergenville Élisabethville;2;12;0;0;14
2020-11;0087611749;Auch;1;1;1;0;3
2020-11;0087295600;Aulnoye-Aymeries;4;3;0;0;7
2020-11;0087545657;Auneau;0;0;0;0;0
2020-11;0087694570;Autun;0;0;0;0;0
2020-11;0087683573;Auxerre Saint-Gervais;0;2;0;0;2
2020-11;0087543207;Avenue du Président Kennedy Maison de Radio France;0;0;0;0;0
2020-11;0087394411;Bailleau-le-pin;0;0;0;0;0
2020-11;0087574160;Beaugency;0;0;0;1;1
2020-11;0087781609;Bédarieux;0;0;1;0;1
2020-11;0087592485;Bellac;0;0;0;0;0
2020-11;0087393546;Bièvres;0;0;0;0;0
2020-11;0087574004;Blois-Chambord;5;3;3;2;13
2020-11;0087276485;Bouffémont - Moisselles;0;0;0;0;0
2020-11;0087734269;Brioude;0;0;0;0;0
2020-11;0087394452;Brou;0;0;0;0;0
2020-11;0087613000;Cahors;3;1;0;0;4
2020-11;0087611665;Castelnau-d'Estrétefonds;0;0;0;0;0
2020-11;0087696492;Cercy-la-Tour;0;0;0;0;0
2020-11;0087382655;Cergy le Haut;0;8;0;0;8
2020-11;0087174003;Châlons-en-Champagne;1;0;0;0;1
2020-11;0087741009;Chambéry - Challes-les-Eaux;34;5;7;0;46
2020-11;0087172007;Charleville-Mézières;30;39;1;0;70
2020-11;0087144055;Charmes;0;0;0;0;0
2020-11;0087545756;Châteaudun;0;0;0;0;0
2020-11;0087142000;Chaumont;2;0;0;0;2
2020-11;0087444877;Cherbourg;9;8;0;1;18
2020-11;0087484303;Cholet;14;1;0;0;15
2020-11;0087313304;Clermont de l'Oise;0;3;0;0;3
2020-11;0087381897;Conflans-Sainte-Honorine;0;4;0;0;4
2020-11;0087681007;Corbeil-Essonnes;0;1;0;0;1
2020-11;0087381863;Cormeilles-en-Parisis;0;0;0;0;0
2020-11;0087696146;Cosne-sur-Loire;0;0;1;0;1
2020-11;0087673202;Dax;16;5;20;0;41
2020-11;0087415018;Dieppe;14;0;0;0;14
2020-11;0087713412;Dole;10;25;0;0;35
2020-11;0087545525;Dourdan;0;4;0;0;4
2020-11;0087393488;Dreux;0;0;0;0;0
2020-11;0087763466;Embrun;0;1;0;0;1
2020-11;0087116046;Émerainville - Pontault-Combault;0;0;0;0;0
2020-11;0087394114;Épernon;0;0;0;0;0
2020-11;0087545228;Épinay-sur-Orge;0;0;0;0;0
2020-11;0087276584;Ermont Halte;0;0;0;0;0
2020-11;0087545137;Étampes;0;0;0;0;0
2020-11;0087276071;Franconville - Le Plessis-Bouchard;0;0;0;0;0
2020-11;0087113514;Gagny;0;0;0;0;0
2020-11;0087615252;Gaillac;2;0;0;0;2
2020-11;0087732404;Gannat;0;0;0;0;0
2020-11;0087382259;Garches - Marnes-la-Coquette;0;1;0;0;1
2020-11;0087381566;Gargenville;0;0;0;0;0
2020-11;0087276196;Garges - Sarcelles;0;4;0;0;4
2020-11;0087172130;Givet;0;0;0;0;0
2020-11;0087722405;Givors;0;0;0;0;0
2020-11;0087473207;Guingamp;5;1;5;0;11
2020-11;0087213058;Haguenau;1;0;0;0;1
2020-11;0087295063;Hirson;0;2;0;0;2
2020-11;0087393462;Houdan;0;0;0;0;0
2020-11;0087394437;Illiers-Combray;0;0;0;0;0
2020-11;0087393033;Invalides;2;0;0;0;2
2020-11;0087381574;Issou - Porcheville;0;0;0;0;0
2020-11;0087597062;Issoudun;2;2;0;0;4
2020-11;0087393306;Issy Val de Seine;0;0;0;0;0
2020-11;0087175091;Joinville;2;0;0;0;2
2020-11;0087393512;Jouy-en-Josas;0;0;0;0;0
2020-11;0087545244;Juvisy;1;9;0;0;10
2020-11;0087381558;Juziers;0;0;0;0;0
2020-11;0087481754;La Baule-Escoublac;3;1;4;0;8
2020-11;0087116673;La Ferté-Milon;0;0;0;0;0
2020-11;0087543124;La Ferté-Saint-Aubin;0;0;0;0;0
2020-11;0087486019;La Roche-sur-Yon;15;0;3;0;18
2020-11;0087116319;Lagny - Thorigny;0;1;0;0;1
2020-11;0087571828;Langeais;3;0;0;0;3
2020-11;0087473223;Lannion;1;0;1;0;2
2020-11;0087296012;Laon;9;2;1;0;12
2020-11;0087545160;Lardy;0;0;0;0;0
2020-11;0087763557;L'Argentière Les Écrins;0;0;0;0;0
2020-11;0087478404;Laval;36;1;13;0;50
2020-11;0087775866;Le Grau-du-Roi;0;0;0;0;0
2020-11;0087413013;Le Havre;8;8;3;2;21
2020-11;0087396002;Le Mans;108;36;15;0;159
2020-11;0087271551;Le Plessis-Belleville;0;0;0;0;0
2020-11;0087546226;Les Saules;0;0;0;0;0
2020-11;0087381582;Limay;0;0;0;0;0
2020-11;0087116137;Longueville;0;0;0;0;0
2020-11;0087476002;Lorient;9;4;6;2;21
2020-11;0087382457;Louveciennes;0;0;0;0;0
2020-11;0087722025;Lyon Perrache;56;17;48;0;121
2020-11;0087721159;Lyon Saint-Paul;0;0;0;0;0
2020-11;0087721001;Lyon Vaise;0;0;0;0;0
2020-11;0087725689;Mâcon;17;8;0;0;25
2020-11;0087111849;Marne-la-Vallée Chessy;15;11;17;1;44
2020-11;0087545186;Marolles-en-Hurepoix;0;0;0;0;0
2020-11;0087751008;Marseille Saint-Charles;128;51;93;1;273
2020-11;0087295006;Maubeuge;1;4;1;0;6
2020-11;0087574194;Mer;0;0;0;0;0
2020-11;0087276675;Mériel;0;0;0;0;0
2020-11;0087276667;Méry sur Oise;0;0;0;0;0
2020-11;0087147322;Meuse TGV;10;0;0;0;10
2020-11;0087271528;Mitry - Claye;0;3;0;0;3
2020-11;0087214577;Molsheim;0;0;0;0;0
2020-11;0087611244;Montauban Ville Bourbon;12;10;6;0;28
2020-11;0087713131;Montbard;1;0;0;0;1
2020-11;0087313346;Montdidier;0;0;0;0;0
2020-11;0087764001;Montélimar;16;33;1;1;51
2020-11;0087276089;Montigny - Beauchamp;0;0;0;0;0
2020-11;0087682278;Moret - Veneux-les-Sablons;0;0;0;0;0
2020-11;0087313320;Moreuil;0;0;0;0;0
2020-11;0087645481;Murat;0;0;0;0;0
2020-11;0087116558;Nanteuil - Saâcy;0;0;0;0;0
2020-11;0087684126;Nemours Saint-Pierre;0;0;0;0;0
2020-11;0087141291;Neufchâteau;0;0;0;0;0
2020-11;0087696005;Nevers;5;4;2;0;11
2020-11;0087703975;Nimes pont du Gard;4;3;3;0;10
2020-11;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2020-11;0087276758;Nointel - Mours;0;0;0;0;0
2020-11;0087672725;Oloron-Sainte-Marie;0;0;0;0;0
2020-11;0087574319;Onzain Chaumont sur Loire;0;0;0;0;0
2020-11;0087113209;Pantin;0;0;0;0;0
2020-11;0087391102;Paris Montparnasse 3 Vaugirard;4;0;1;0;5
2020-11;0087271163;Pierrefitte - Stains;0;0;0;0;0
2020-11;0087393421;Plaisir-Grignon;0;0;0;0;0
2020-11;0087386573;Poissy;0;8;0;0;8
2020-11;0087575001;Poitiers;60;27;26;1;114
2020-11;0087594663;Pompadour;0;0;0;0;0
2020-11;0087715003;Pontarlier;0;0;0;0;0
2020-11;0087747493;Pontcharra sur Bréda - Allevard;0;0;0;0;0
2020-11;0087672279;Puyoô;1;0;0;0;1
2020-11;0087476457;Quiberon;0;0;0;0;0
2020-11;0087476317;Quimperlé;0;0;1;0;1
2020-11;0087681338;Ris-Orangis;0;0;0;0;0
2020-11;0087118158;Romilly-sur-Seine;0;0;0;0;0
2020-11;0087474635;Roscoff;0;0;0;0;0
2020-11;0087415885;Rosny-sur-Seine;0;0;0;0;0
2020-11;0087574897;Saint-Aignan - Noyers;1;0;0;0;1
2020-11;0087382358;Saint-Cloud;0;2;0;0;2
2020-11;0087575050;Sainte-Maure - Noyant;0;0;0;0;0
2020-11;0087726000;Saint-Étienne Châteaucreux;21;13;9;0;43
2020-11;0087576272;Saint-Florent-sur-Cher;0;0;0;0;0
2020-11;0087713651;Saint-Jean-de-Losne;0;0;0;0;0
2020-11;0087592709;Saint-Junien;0;0;0;0;0
2020-11;0087276600;Saint-Leu-la-Forêt;0;0;0;0;0
2020-11;0087478107;Saint-Malo;19;1;5;0;25
2020-11;0087545202;Saint-Michel-sur-Orge;0;0;0;0;0
2020-11;0087571240;Saint-Pierre-des-Corps;64;28;29;3;124
2020-11;0087342337;Saint-Pol-sur-Ternoise;0;0;0;0;0
2020-11;0087592824;Saint-Yrieix;2;0;0;0;2
2020-11;0087543165;Salbris;27;5;0;0;32
2020-11;0087215012;Sarrebourg;1;0;1;0;2
